id,lemma,pronunciation
59562,λευκανίη,
59563,λευκανίων,
59564,λεύκανσις,
59566,λευκαντής,
59568,λευκάντυξ,
59571,λευκασία,
59572,λευκασμός,
59573,λεύκασπις,
59576,λευκέα,
59577,λευκερινεός,
59579,λευκερῳδιός,
59580,λεύκη,
59581,λευκηναί,
59582,λευκηπατίας,
59586,Λευκιανή,
59588,Λευκιππίδες,
59590,λευκίσκος,
59591,λευκίτης,
59596,λευκογραφία,
59597,λευκογραφίς,
59598,λεύκογρυψ,
59601,λευκοείμων,
59603,Λευκοθέα,/leu̯.ko.tʰé.aː/
59604,Λευκόθιον,
59605,λευκοθρᾳκία,
59606,λεύκοθριξ,
59607,λευκοθώραξ,
59608,λευκοίκιον,
59609,λευκόϊνος,
59610,λευκόϊον,
59613,λευκοκέρατες,
59614,λευκόκερκος,
59619,λευκοκράμβη,
59622,λευκόλινον,
59623,λευκολόφας,
59625,λευκομαινίς,
59631,λευκομφάλιος,
59632,λευκόν,
59633,λευκόνοτος,
59634,λευκοοινάριον,
59636,λευκοπάρειος,
59641,λευκόπετρον,
59642,λευκόπηχυς,
59648,λευκόπους,
59651,λευκοπτέρυξ,
59653,λευκόπυρος,
59657,λευκόροδον,
59659,λεῦκος,
59660,Λεῦκος,
59670,λευκότης,
59671,λευκοτράχηλος,
59672,λευκότριχα,
59676,λευκουργός,
59681,λευκόφθαλμος,
59683,λευκοφλεγματία,
59684,λευκοφλεγματίας,
59688,λευκοφόντης,
59692,Λευκοφρυηνά,
59693,Λευκοφρυηνή,
59694,λεύκοφρυς,
59695,λευκοφυής,
59697,λευκοχίτωνος,
59700,λευκόχροια,
59702,λευκόχρυσος,
59705,λευκόχρως,
59709,λεύκωμα,
59713,λευκωτής,
59716,λευσμός,
59718,λευστήρ,
59720,λευτον,
59722,λευχείμων,
59723,λευχηπατίας,
59726,λεχεποίη,
59729,λέχος,/lé.kʰos/
59733,λεχώ,/le.kʰɔ̌ː/
59734,λεχωϊάς,
59736,λεχωί̈ς,
59737,λεχώς,
59739,λεώδης,
59740,Λεωκόρειον,
59741,λεωκόρητος,
59744,λέων,/lé.ɔːn/
59745,λεωπάτητος,
59746,λεωπετρία,
59748,λεώς,
59753,Λήδα,/lɛ̌ː.daː/
59754,λήδανον,
59755,ληδάριον,
59756,λήδιον,
59757,λῆδον,
59758,λῆδος,
59761,ληθάνεμος,
59763,ληθαργία,/lɛː.tʰar.ɡí.aː/
59768,ληθεδών,
59769,λήθη,/lɛ̌ː.tʰɛː/
59773,λῆθος,
59774,ληθότης,
59776,Ληθώ,
59778,ληϊάνειρα,
59779,ληϊάς,
59780,ληϊβοτήρ,
59783,ληί̈η,
59784,ληί̈νη,
59785,ληϊνόμος,
59786,λήϊον,
59787,λήϊον,
59788,ληί̈ς,
59789,ληϊστήρ,
59790,ληϊστής,
59792,ληϊστύς,
59793,ληί̈στωρ,
59794,ληῖτις,
59795,λήϊτον,
59799,λήκημα,
59800,ληκητής,
59806,ληκύθιον,
59807,ληκυθισμός,
59808,ληκυθιστής,
59809,ληκυθοποιός,
59810,ληκυθοπώλης,
59811,λήκυθος,/lɛ̌ː.ky.tʰos/
59813,ληκυτία,
59814,ληκώ,
59815,λῆμα,
59817,ληματίας,
59819,λημάτιον,
59822,λήμη,
59824,λημίον,
59825,λῆμμα,/lɛ̂ːm.ma/
59828,λημμάτιον,
59829,λημματιστής,
59830,Λημνιακός,
59831,Λημνιασταί,
59832,λημνίσκος,
59833,Λῆμνος,/lɛ̂ːm.nos/
59834,λημότης,
59835,λημύδριον,
59836,λημψαπόδοσις,
59837,λῆμψις,
59839,λήμωσις,
59840,λῆν,
59841,Ληναγέτας,
59842,Λῆναι,
59846,Ληναί̈της,
59847,Ληναιών,
59848,Ληνεύς,
59850,ληνεών,
59851,ληνίδιον,
59852,ληνίς,
59855,ληνόπιθος,
59856,ληνοποιός,
59857,ληνός,
59858,λῆνος,
59859,ληνών,
59861,ληξίαρχος,
59862,ληξιπύρετος,
59863,λῆξις,
59864,λῆξις,
59865,ληξιφάρμακον,
59867,ληός,
59869,λήπτης,
59873,ληρεία,
59875,λήρημα,
59876,λήρησις,
59877,ληρίας,
59878,Ληρόκριτος,
59879,λῆρος,
59880,λῆρος,
59882,ληρώδημα,
59884,ληρωδία,
59886,λῆσις,
59887,λῆσις,
59888,λησμονηθέντες,
59889,λησμοσύνη,
59891,λῃστάρχης,
59892,λῄσταρχος,
59893,λῃστεία,
59895,λῃστήρ,
59896,λῃστήριον,
59897,λῃστής,/lɛːi̯s.tɛ̌ːs/
59899,λῆστις,
59900,λῃστοδιώκτης,
59902,λῃστοπιαστής,
59903,λῃστοσαλπιγκτής,
59905,λῃστρίς,
59906,λῃστρών,
59907,λῄστωρ,
59909,λῄταρχος,
59910,λῄτειρα,
59911,λῄτη,
59913,Λητοί̈δης,
59915,Λητώ,/lɛː.tɔ̌ː/
59916,λήτωρ,
59917,ληχμός,
59918,λῆψις,
59919,ληψολιγόμισθος,
59922,λιάζω,
59923,λιάζω,
59926,λιαντήρ,
59927,λίαξ,
59929,λίβα,
59930,λιβάδιον,
59932,λιβανᾶς,
59933,λιβανίδιον,
59936,Λιβανῖτις,
59938,λιβανοθήκη,
59939,λιβανοκαί̈α,
59940,λιβανομάννα,
59941,λιβανόμαντις,
59943,λιβανοπώλης,
59944,λίβανος,/lí.ba.nos/
59948,λιβανωτίδιον,
59952,λιβανωτίς,
59953,λιβανωτίς,
59955,λιβανωτοπώλης,
59956,λιβανωτός,/li.ba.nɔː.tós/
59958,λιβανωτρίς,
59959,λιβάς,
59960,λίβελλος,
59961,λίβερνος,
59962,λιβερτῖνος,
59963,λίβηθρον,
59965,λιβιανόν,
59967,λιβόνοτος,
59968,λιβός,
59970,λιβοφοῖνιξ,
59972,Λιβυάρχης,
59974,Λιβύη,/li.bý.ɛː/
59975,λίβυον,
59976,λιβυός,
59977,Λιβυρνοί,/li.byr.nós/
59978,Λίβυς,/lí.bys/
59979,Λιβυστικόν,
59980,Λιβυφοῖνιξ,
59981,Λιβυφοίτης,
59985,λίγδα,
59987,λίγδος,
59990,λιγνύς,/li.ɡny̌ːs/
59992,λὶγξ,
59993,λίγξε,
59995,λιγυάοιδος,
59996,Λιγυαστάδης,
60009,λιγύριον,
60012,λίγυρος,
60013,λιγυρότης,
60015,Λίγυς,/lí.ɡys/
60016,λιγυσφάραγος,
60020,λιθαγωγία,
60023,λιθακός,
60024,λιθαναβολεύς,
60025,λίθαξ,
60026,λιθαργύρεος,
60028,λιθάργυρος,
60030,λιθαρίδιον,
60031,λιθάριον,
60032,λιθάς,
60033,λιθάσβεστος,
60034,λιθασμός,
60035,λιθαστής,
60038,λιθεία,
60040,λιθέμπορος,
60042,λιθηγός,
60044,λιθιακός,
60045,λιθίασις,
60047,λιθίδιον,
60051,λιθινότης,
60052,λίθιον,
60053,λίθιος,
60054,λιθίς,
60055,λιθόβασις,
60056,λιθοβλής,
60060,λιθοβόλησις,
60061,λιθοβολία,
60062,λιθοβολισμός,
60063,λιθοβολίτης,
60066,λιθογλύπτης,
60067,λιθογλυφία,
60068,λιθογλύφος,
60069,λιθογλώχιν,
60073,λιθογράφος,
60075,λιθόδενδρον,
60081,λιθοδόμος,
60085,λιθοθεσία,
60086,λιθοθήρας,
60091,λιθόκολλα,
60094,λιθοκομικόν,
60096,λιθοκοπία,
60098,λιθοκόπος,
60100,λιθοκτονία,
60101,λιθολάβος,
60105,λιθολόγημα,
60106,λιθολογία,
60107,λιθόλογος,
60109,λιθοξοεῖον,
60111,λιθόξοος,
60112,λιθοξύστης,
60115,λιθοπρίστης,
60116,λιθοπυργία,
60118,λίθος,/lí.tʰos/
60120,λιθόσπερμον,
60123,λιθοτομεῖον,
60124,λιθοτομία,
60126,λιθοτόμιον,
60131,λιθουλκία,
60133,λιθουργεῖον,
60136,λιθουργία,
60138,λιθουργός,
60139,λιθουρία,
60142,λιθοφρύγιον,
60143,λιθοψήκτης,
60147,λιθωδία,
60148,λιθωμότης,
60150,λίθωσις,
60152,λικμάς,
60154,λικμητήρ,
60155,λικμητήριον,
60156,λικμητηρίς,
60157,λικμητής,
60159,λικμητός,
60160,λικμητρίς,
60161,λικμήτωρ,
60162,λικμός,
60163,λικνάριον,
60165,λικνίτης,
60167,λίκνον,
60174,λιμαγχία,
60177,λιμαγχονία,
60181,λιμβεία,
60184,λιμβός,
60187,λιμενάρχης,
60190,λιμένιον,
60192,λιμενίτης,
60195,λιμενοποιί̈α,
60196,λιμενοποιϊκά,
60197,λιμενορμίτης,
60199,λιμενουργία,
60200,λιμενοφύλαξ,
60201,λιμήν,/li.mɛ̌ːn/
60206,λιμναῖον,
60208,λιμνάς,
60209,λιμνασία,
60210,λιμνασμός,
60211,λιμναστεία,
60212,λιμναστής,
60213,λιμνεία,
60214,λίμνη,/lím.nɛː/
60216,λιμνησία,
60217,λιμνήσιον,
60218,Λιμνήσιος,
60219,λίμνησις,
60220,λιμνήστινον,
60221,λιμνήστιον,
60222,λίμνηστις,
60223,λίμνηστρον,
60224,λιμνήτης,
60225,λιμνιάρχης,
60226,λίμνιον,
60228,λιμνιτικά,
60229,λίμνιτις,
60232,λιμνοθάλασσα,
60233,λιμνομάχης,
60235,λίμνος,
60236,λιμνόστρεον,
60238,λιμνουργός,
60240,λιμνόχαρις,
60243,λιμοδοξία,
60244,Λιμοδωριεῖς,
60245,λιμοθνής,
60246,λιμοκίμβιξ,
60247,λιμοκόλαξ,
60249,λιμοκτονία,
60252,λιμός,/liː.mós/
60253,λιμοφορεύς,
60254,λιμόψωρος,
60257,λίμωξις,
60259,λιναγερτουμένη,
60260,λιναγρέτης,
60262,λινάριον,
60263,λινάρμενον,
60264,λιναυτιά,
60266,λίνδος,
60267,Λίνδος,/lín.dos/
60268,λίνειος,
60269,λινέμπορος,
60273,λινεύς,
60275,λινέψιον,
60276,λινεψός,
60279,λινίς,
60283,λινόδρυς,
60286,λινόζευκτος,
60287,λινόζωστις,
60289,λινοθήρας,
60290,λινοθώραξ,
60292,λινοκαλαμίς,
60293,λινοκάλαμον,
60294,λινόκλως,
60296,λινοκριθή,
60298,λίνον,/lí.non/
60301,λινοπλόκος,
60302,λινοπλυτής,
60307,λινοπτέρυξ,
60308,λινόπτης,
60309,λινοπυρος,
60310,λινοπώλης,
60313,λίνος,
60315,λινόσπαρτον,
60317,λινόσπερμον,
60318,λινοστασία,
60320,λινοστολία,
60324,λινούγιον,
60325,λινούδιον,
60327,λινουργεῖον,
60329,λινουργία,
60331,λινοῦς,
60332,λινοϋφής,
60334,λινοϋφκός,
60335,λινού̈φιον,
60337,λινοφακός,
60338,λινοφάντης,
60341,λινοχίτων,
60343,λινόχορτος,
60344,λινυφαντεῖον,
60346,λινυφάριος,
60347,λινυφεῖον,
60348,λίνυφος,
60349,λινῳδία,
60350,λινωνία,
60352,λιπάδελφος,
60356,λιπανδρία,
60357,λιπανθρωπία,
60358,λίπανσις,
60361,Λιπάρα,/li.pá.raː/
60362,λιπαράμπυξ,
60366,λιπάρησις,
60368,λιπαρία,
60369,λιπαρία,
60380,λιπαρότης,
60383,λιπαρώψ,
60384,λίπας,
60385,λίπασμα,
60386,λιπασμός,
60390,λιπέλαιον,
60391,λιπεργάτης,
60394,λιπεσάνωρ,
60396,λιπογάλακτος,
60400,λιπογνώμων,
60409,λίποθριξ,
60412,λιποθύμημα,
60413,λιποθυμία,
60417,λιπόκοπρος,
60420,λιπομαρτυρίου,
60421,λιπομήτωρ,
60422,λιπόναυς,
60423,λιποναύτης,
60424,λιποναυτίου,
60425,λιπονέως,
60427,λιπόπαις,
60428,λιπόπατρις,
60429,λιποπάτωρ,
60430,λιποπνόη,
60433,λιπόπτολις,
60434,λιποπωγωνία,
60436,λίπος,
60439,λιποσαρκία,
60441,λιπόσαρξ,
60447,λιποστρατία,
60448,λιποστρατιώτης,
60450,λιποτάκτης,
60451,λιπότακτος,
60452,λιποταξία,
60453,λιποτάξιον,
60454,λιποταξίου,
60457,λιπότης,
60462,λίπουρος,
60466,λιποψυχία,
60470,λιπυρία,
60473,λίρινος,
60476,λίς,
60477,λίς,
60478,λίσαι,
60479,λισγάριον,
60480,λίσῃ,
60488,λίσσωμα,
60489,λίσσωσις,
60493,λίστριον,
60494,λίστρον,
60498,λίσχροι,
60499,λῖτα,
60502,λιταῖος,
60503,λιτανεία,
60509,λιταργισμός,
60511,λιτή,/li.tɛ̌ː/
60512,λιτῆρα,
60520,λιτότης,/liː.tó.tɛːs/
60522,λίτρα,/lǐː.traː/
60524,λιτρασμός,
60527,λιτρισμός,
60528,λιτροδόκη,
60529,λιτρόμηλον,
60530,λίτρον,
60531,λιτροπώλης,
60532,λιτροσκόπος,
60534,λιττάς,
60535,Λιτυέρσης,
60536,λίτυον,
60538,λιφαιμία,
60540,λιχανοειδὴς,
60542,λιχάς,
60543,λιχήν,
60550,λιχνεία,
60551,λίχνευμα,
60554,λιχνόγραυς,
60556,λιχνοτένθης,
60557,λιχνότης,
60560,λίψ,
60561,λίψ,
60562,λίψ,
60563,λιψουρία,
60564,λόβιον,
60565,λοβός,
60570,λογαρίδιον,
60571,λογάριον,
60572,λογάς,
60573,λογάς,
60576,λογγάσια,
60577,λογεία,
60578,λογεῖον,/lo.ɡêː.on/
60579,λογέμπορος,
60580,λόγευμα,
60581,λογεύς,
60582,λογευτήριον,
60583,λογευτής,
60584,λογευτικόν,
60586,λογία,
60587,λογίατρος,
60588,λογίδιον,
60592,λογικότης,
60594,λόγιον,
60596,λογιότης,
60597,λογίς,
60598,λόγισις,
60599,λόγισμα,
60600,λογισμός,/lo.ɡiz.mós/
60601,λογιστεία,
60604,λογιστήριον,
60605,λογιστής,
60608,λογκούριον,
60609,λογογραφεύς,
60611,λογογράφημα,
60612,λογογραφία,
60614,λογόγραφος,
60615,λογοδαιδαλία,
60618,λογόδειπνον,
60619,λογοδιάρροια,
60620,λογοδιδάσκαλος,
60621,λογοείδεια,
60623,λογοθεσία,
60624,λογοθέσιος,
60626,λογοθέτης,
60628,λογοθήρας,
60629,λογοϊατρεία,
60630,λογοκλοπία,
60632,λογολέσχης,
60633,λογομάγειρος,
60636,λογομαχία,/lo.ɡo.ma.kʰí.aː/
60637,λογόμιμος,
60638,λογομύθιον,
60639,λογοπλάθος,
60641,λογοποίημα,
60642,λογοποιία,
60644,λογοποιός,
60646,λογοπράκτωρ,
60647,λογοπώλης,
60648,λόγος,/ló.ɡos/
60649,λογοσυλλεκτάδης,
60650,λογότροπος,
60651,λογοφίλης,
60653,λογύδριον,
60656,λογχάριον,
60658,λόγχη,
60659,λόγχη,
60662,λογχίδιον,
60664,λογχίον,
60665,λογχίς,
60666,λογχίτης,
60667,λογχοδρέπανον,
60670,λογχοποιί̈α,
60671,λογχοποιός,
60675,λόε,
60678,λοιβάσιον,
60679,λοιβεῖον,
60680,λοιβή,
60681,λοιβίς,
60685,λοιγός,
60688,λοιδόρημα,
60689,λοιδορημάτιον,
60690,λοιδόρησις,
60691,λοιδορησμός,
60694,λοιδορία,
60695,λοιδοριστής,
60698,λοίμη,
60702,λοιμός,/loi̯.mós/
60703,λοιμότης,
60707,λοιπαδάριον,
60708,λοιπαδάριος,
60709,λοιπάδιος,
60711,λοιπάς,
60712,λοιπασμός,
60713,λοίπημα,
60715,λοιπογραφή,
60716,λοιπογραφία,
60719,λοίσθημα,
60722,λοῖσθος,
60723,λόκαλος,
60724,λόκκη,
60726,Λοκροί,
60727,λολλα,
60728,λολλώ,
60729,λόξευμα,
60731,Λοξίας,
60733,λοξοβάμοισι,
60734,λοξοβάτης,
60743,λοξότης,
60744,λοξοτρόχις,
60748,λόξωσις,
60749,λοπαδάγχης,
60750,λοπαδαρπαγίδης,
60752,λοπάδιον,
60753,λοπαδίσκος,
60754,λοπαδοτεμαχοσελαχογαλεοκρανιολειψανοδριμυποτριμματο,
60755,λοπαδοφυσητής,
60756,λοπάς,/lo.pás/
60758,λοπητός,
60759,λοπίδιον,
60762,λοπίς,
60763,λόπισμα,
60764,λοπός,
60768,λόρδωμα,
60769,λόρδων,
60770,λόρδωσις,
60771,λορδωτός,
60772,λουδοτρόφος,
60774,λούκουντλος,
60775,λουλάκιον,
60776,λοῦμα,
60778,λουμενάριον,
60779,λούπης,
60780,λούππις,
60781,λοῦσις,/lôː.sis/
60782,λοῦσσον,
60784,λούστης,
60785,λουτήρ,
60786,λουτηρίδιον,
60787,λουτήριον,
60788,λουτηρίσκος,
60791,λούτριον,
60792,λουτρίς,
60793,λουτροδάϊκτος,
60794,λουτρόν,
60796,λουτροποιός,
60801,λουτρών,
60804,λοφαδίας,
60806,λοφεῖον,
60807,λόφη,
60809,λοφιά,
60810,λοφίας,
60811,λοφίδιον,
60813,λοφιήτης,
60814,λόφιον,
60815,λοφνία,
60816,λοφνίς,
60819,λοφοποιός,
60821,λόφος,/ló.pʰos/
60824,λοφόωσις,
60825,λοχαγέτας,
60827,λοχαγία,
60828,λοχαγός,
60833,λοχεία,
60835,λοχεός,
60836,λόχευμα,
60837,λοχεύτρια,
60839,λοχηγέω,
60840,λόχησις,
60841,λοχητής,
60843,λόχια,
60844,λοχίδιον,
60848,λοχισμός,
60849,λοχίτης,
60852,λόχμη,
60854,λοχμίς,
60857,λοχός,
60858,λόχος,
60859,λοχώ,
60860,λύα,
60861,Λυαῖος,
60863,λύβερνος,
60865,λύγαος,
60867,λυγγούριον,
60871,λυγδίνεος,
60873,λύγδος,
60874,λυγέα,
60875,λύγειος,
60880,λύγιον,
60882,λύγισμα,
60883,λυγισμός,
60887,λυγκεύς,
60888,λυγκίον,
60889,λυγκούριον,
60890,λυγμός,
60892,λύγξ,
60893,λύγξ,
60897,λύγος,
60903,Λυδία,/lyː.dí.aː/
60907,λυδίων,
60909,Λυδός,/lyː.dós/
60911,λύη,
60913,λύθρον,
60917,λυκάγχη,
60918,Λύκαια,
60919,λύκαινα,
60921,Λυκαιονίκης,
60923,Λυκαμβὶς,
60924,λυκάνθρωπος,
60925,Λυκαονία,/ly.kaː.o.ní.aː/
60927,λύκαψος,
60928,λυκάων,
60929,λυκέη,
60930,λυκεία,
60931,Λύκειον,/lý.keː.on/
60932,λύκειος,
60933,λυκῆ,
60934,λύκη,
60937,λυκηθμός,
60938,Λυκία,/ly.kí.aː/
60939,Λυκιάρχης,
60940,Λυκιάρχισσα,
60941,λυκιδεύς,
60944,λύκιον,
60945,Λύκιος,
60948,λυκοδίωκτος,
60954,λύκολυγξ,
60956,λυκοπάνθηρος,
60957,λυκοπέρσιον,
60958,Λυκόποδες,
60959,λυκορραίστης,
60960,λύκος,/lý.kos/
60961,λυκόσκορδον,
60962,λυκοσκυτάλιον,
60963,λυκοσπάς,
60965,λυκόστομος,
60966,Λυκούργεια,
60967,λυκόφθαλμος,
60968,λυκοφιλία,
60971,λυκόφρυς,
60972,λυκόφρων,
60973,λυκόφων,
60974,λυκόφως,
60976,λυκοψία,
60977,λύκοψις,
60979,λυκώ,
60981,λῦμα,
60982,λῦμα,
60983,λυμαίνομαι,
60985,λυμαντήρ,
60987,λυμαντής,
60988,λυμάντωρ,
60989,λῦμαξ,
60990,λῦμαρ,
60991,λύμασις,
60992,λυμεών,
60994,λύμη,
60995,λύμην,
60997,λύπη,/lý.pɛː/
60998,λύπημα,
61000,λυπησίλογος,
61007,λυπρότης,
61009,λύρα,/lý.ra/
61010,Λυραῖος,
61011,λυραοιδός,
61014,λύριον,
61015,λυρισμός,
61016,λυριστής,/ly.ris.tɛ̌ːs/
61022,λυροκτυπία,
61024,λύρον,
61026,λυροποιί̈α,
61028,λυροποιός,
61029,λυροφοῖνιξ,
61030,λυρτός,
61033,λυρῳδία,
61034,λυρῳδός,
61035,λυρωνία,
61036,Λυσάνδρια,
61037,λυσανίας,
61038,λυσέρως,
61039,λυσήνωρ,
61040,λυσίγαμος,
61041,λυσιγυῖα,
61042,λυσίδρως,
61043,λυσιέθειρα,
61045,λύσιθριξ,
61049,λυσιλαί̈δες,
61050,λυσιμάχειος,
61056,λύσιος,
61059,λυσίποθος,
61060,λυσιπόλεμος,
61061,λυσιπόνιον,
61063,λύσις,/lý.sis/
61065,λυσιτέλεια,
61070,λυσιφάρμακον,
61072,λυσίφρων,
61074,λυσιῳδός,
61075,λύσσα,
61078,λυσσάς,
61081,λύσσημα,
61083,λυσσητήρ,
61084,λυσσητής,
61087,λυσσοδίωκτος,
61090,λυσσομανία,
61093,λυσσῶπις,
61094,λύται,
61095,Λυταῖος,
61096,λύτειρα,
61098,λυτήρ,
61099,λυτηριάς,
61103,λύτρον,
61106,λύτρωσις,
61108,λυτρωτής,
61110,λύττα,
61111,λύτωρ,
61114,λυχνάπτης,
61115,λυχνάπτιον,
61116,λυχνάπτρια,
61117,λυχνάριον,
61118,λυχναψία,
61119,λυχνέα,
61120,λυχνεῖον,
61121,λυχνέλαιον,
61122,λυχνεύς,
61123,λυχνεών,
61124,λυχνία,
61126,λυχνίας,
61127,λυχνίδιον,
61128,λυχνίον,
61129,λυχνίς,
61130,λυχνίσκος,
61131,λυχνίτης,
61132,λυχνῖτις,
61135,λυχνοκαί̈α,
61138,λυχνοκαυτία,
61139,λυχνομαντεία,
61140,λύχνον,
61142,λυχνοποιία,
61143,λυχνοποιός,
61144,λυχνόπολις,
61146,λυχνοπώλης,
61147,λύχνος,
61148,λυχνοῦχος,
61152,λύχνωμα,
61157,λωβεία,
61159,λώβη,
61162,λώβησις,
61163,λωβήτειρα,
61164,λωβητήρ,
61165,λωβητής,
61167,λωβήτωρ,
61169,λῶδιξ,
61170,λωί̈ων,
61171,λώκιον,
61172,λώλεσσαν,
61173,λῶμα,
61174,λῶντι,
61175,Λῷος,
61176,λώπη,
61177,λωπία,
61179,λώπιον,
61181,λωποδυσία,
61182,λωποδυσίου,
61184,λωποδύτης,
61185,λῶπος,
61186,λωρίκιον,
61187,λωροκάπιστρον,
61188,λῶρος,
61191,λωστύς,
61192,λῶταξ,
61193,λωτάριον,
61195,λωτήριον,
61197,λωτίκιον,
61198,λώτινον,
61200,λῶτις,
61201,λώτισμα,
61205,λωτομήτρα,
61206,λωτός,
61208,λωτοφάγοι,
61210,λωτρόν,
61214,λώφημα,
61215,λώφησις,
61216,μ,
61217,μ',
61218,μά,
61219,μά,
61220,μά,
61221,μᾶ,
61223,μαγάδιον,
61224,μάγαδις,
61226,Μαγαρικός,
61227,μαγαρίς,
61228,μαγαρίσκος,
61229,μάγαρον,
61230,μαγάς,
61231,μαγγάνα,
61232,μαγγανάριος,
61233,μαγγανεία,
61234,μαγγάνευμα,
61235,μαγγανευτήριον,
61236,μαγγανευτής,
61238,μαγγανεύτρια,
61240,μάγγανον,
61241,μαγδαλιά,
61242,μάγδωλος,
61243,μαγδωλοφυλακία,
61244,μαγδωλοφύλαξ,
61245,μαγεία,
61246,μαγεῖον,
61247,μαγείραινα,
61248,μαγειρεία,
61249,μαγειρεῖον,
61250,μαγείρευμα,
61254,μαγειρίσκιον,
61255,μαγειρίσκος,
61256,μαγείρισσα,
61257,μάγειρος,/má.ɡeː.ros/
61261,μάγευμα,
61262,μαγεύς,
61263,μαγευτής,
61267,μαγίδιον,
61269,μαγίς,
61270,μαγκίππιον,
61271,μάγκορον,
61272,μάγλα,
61273,μάγμα,
61274,μαγμός,
61275,Μάγνης,/má.ɡnɛːs/
61277,Μάγος,/má.ɡos/
61278,μαγοφόνια,
61279,μαγύδαρις,
61280,μαγῳδία,
61283,μάδαρα,
61287,μαδαρότης,
61289,μαδάρωσις,/ma.dá.rɔː.sis/
61292,μᾶδδα,
61293,μάδευμα,
61294,μαδηγένειος,
61295,μάδησις,
61298,μάδισις,
61299,μάδισος,
61300,μαδιστήριον,
61301,μαδόνη,
61302,μάδος,
61304,μάδρυα,
61305,μαδών,
61306,μαδωνάϊς,
61307,μᾶζα,/mâːz.da/
61308,μαζαγόας,
61309,μαζαγρέτας,
61311,μαζέας,
61312,μαζεινὸς,
61313,μαζήρεοι,
61314,μαζηρὸς,
61315,μαζίνης,
61316,μαζίον,
61317,μαζίσκη,
61318,μαζοβόλιον,
61319,μαζονομεῖον,
61320,μαζονόμον,
61321,μαζοπέπτης,
61324,μαζός,/maz.dós/
61325,Μαζουσία,
61327,μαζοφάγος,
61328,μαζοφορίς,
61329,μαζύγιον,
61330,μαζῶνες,
61331,μαθαλίς,
61332,μαθετάς,
61333,μάθη,
61334,μάθημα,/má.tʰɛː.ma/
61338,μαθημοσύνη,
61339,μάθησις,/má.tʰɛː.sis/
61340,μαθητεία,
61343,μαθητής,/ma.tʰɛː.tɛ̌ːs/
61348,μαθήτρια,
61349,μαθητρίς,
61350,μάθος,
61351,μαῖα,/mái̯.a/
61352,Μαῖα,
61353,Μαίανδρος,/maí̯.an.dros/
61355,μαιάς,
61356,μαιεία,
61357,μαίευμα,
61359,μαίευσις,
61361,μαιεύτρια,
61363,Μαιῆτις,
61364,μαιήτωρ,
61366,Μαιμακτήρ,
61367,Μαιμακτηριών,
61368,Μαιμάκτης,
61369,μαῖμαξ,
61373,Μαίναλον,/maí̯.na.lon/
61375,μαινάς,
61376,μαίνη,
61377,μαινίδιον,
61378,μαινίς,
61379,μαινόλης,
61382,μαινομένη,
61384,μαῖον,
61386,Μάϊος,/mǎː.i.os/
61387,μαϊούλιον,
61388,Μαῖρα,
61390,μαίσων,
61392,μαῖτυς,
61393,μαίωσις,
61394,Μαιῶται,
61395,Μαιῆτις,
61398,μαίωτρα,
61399,μάκαρ,
61401,μακαρία,
61403,μακαρίνη,
61405,μακαριότης,
61406,μακαρισμός,
61408,μακαριστής,
61410,μακαρίτης,
61415,Μακεδών,/ma.ke.dɔ̌ːn/
61416,Μακεδονία,/ma.ke.do.ní.aː/
61417,Μακεδονὶς,
61418,μακέλας,
61419,μακέλη,
61420,μάκελλα,
61421,μακελλεῖον,
61422,μακελλίτης,
61423,μάκελλον,
61424,μακελλάριον,
61427,Μακέτης,
61428,Μακηδών,
61429,μάκιρ,
61430,μακιστήρ,
61432,μάκρα,
61433,μακραίων,
61437,μακραύχην,
61440,μακρηγορία,
61442,μακρημερία,
61446,μακροβιότης,
61448,μακροβίωσις,
61450,μακροβολία,
61454,μακρογηραία,
61462,μακροημέρευσις,
61466,μάκροθριξ,
61468,μακροθυμία,/ma.kro.tʰyː.mí.aː/
61470,μακροθῶραξ,
61471,μακροιαμβεῖον,
61472,μακροκαμπυλαύχην,
61475,μακροκέντης,
61481,μακρόκρανοι,
61482,μακροκωλία,
61487,μακρολογία,
61492,μακρονοσία,
61494,μακροπέπερι,
61499,μακρόπνοια,
61504,μακροπονία,
61507,μακροπορία,
61511,μακροπτόλεμος,
61512,μακροπτύστης,
61513,μακρόπυλος,
61514,μακροπώγων,
61515,μακρορριζία,
61519,μάκρος,
61521,μακροσίδηρος,
61524,μακρόσπαρτον,
61526,μακροσύνθετον,
61530,μακροτένων,
61533,μακρότης,
61537,μακροτονία,
61539,μακροτράχηλος,
61540,μακροϋπνία,
61541,μακροφάρυγξ,
61542,μακροφλυαρήτης,
61548,μακρόχειρ,
61553,μακροχρονιότης,
61555,μακροψυχία,
61557,μάκρυμμα,
61559,μακρυσμός,
61560,μάκρων,
61561,μάκρωσις,
61562,μακρώτης,
61563,μακτήρ,
61564,μακτήριον,
61565,μάκτης,
61567,μάκτρα,
61568,μακτρισμός,
61569,μακτρίστρια,
61570,μάκτρον,
61571,μακών,
61574,μαλάβαθρον,
61578,μαλακαίπους,
61580,μαλάκεια,
61583,μαλακία,
61584,μαλάκια,
61587,μαλάκιον,
61588,μαλακιστέον,
61589,μαλακίων,
61595,μαλάκοθριξ,
61596,μαλακόκισσος,
61597,μαλακοκόλαξ,
61598,μαλακοκρανεύς,
61602,μαλακόπους,
61609,μαλακότης,
